utc_timestamp,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal
2016-02-29T22:00:00Z,2.83,0,0
2016-02-29T23:00:00Z,2.992,0,0
2016-03-01T00:00:00Z,3.233,0,0
2016-03-01T01:00:00Z,3.63,0,0
2016-03-01T02:00:00Z,4.073,0,0
2016-03-01T03:00:00Z,4.564,0,0
2016-03-01T04:00:00Z,5.126,0,0
2016-03-01T05:00:00Z,5.785,0,0
2016-03-01T06:00:00Z,6.388,0.0011,0.1319
2016-03-01T07:00:00Z,6.874,0.0845,7.9263
2016-03-01T08:00:00Z,7.432,0.3703,27.5262
2016-03-01T09:00:00Z,8.014,0.9139,53.5591
2016-03-01T10:00:00Z,8.616,2.7017,98.6338
2016-03-01T11:00:00Z,9.387,10.6649,170.8063
2016-03-01T12:00:00Z,10.023,26.8723,213.9768
2016-03-01T13:00:00Z,10.408,44.353,217.0941
2016-03-01T14:00:00Z,10.417,41.2335,184.5426
2016-03-01T15:00:00Z,10,17.28,124.1979
2016-03-01T16:00:00Z,9.18,2.1635,44.749
2016-03-01T17:00:00Z,8.29,0.0772,3.2299
2016-03-01T18:00:00Z,7.613,0,0
2016-03-01T19:00:00Z,6.983,0,0
2016-03-01T20:00:00Z,6.455,0,0
2016-03-01T21:00:00Z,5.868,0,0
2016-03-01T22:00:00Z,5.164,0,0
2016-03-01T23:00:00Z,4.46,0,0
2016-03-02T00:00:00Z,3.789,0,0
2016-03-02T01:00:00Z,3.281,0,0
2016-03-02T02:00:00Z,2.889,0,0
2016-03-02T03:00:00Z,2.602,0,0
2016-03-02T04:00:00Z,2.414,0,0
2016-03-02T05:00:00Z,2.382,0,0
2016-03-02T06:00:00Z,2.504,0.1018,1.7901
2016-03-02T07:00:00Z,2.813,3.9646,42.2364
2016-03-02T08:00:00Z,3.415,10.8856,98.5656
2016-03-02T09:00:00Z,3.887,11.8281,132.1796
2016-03-02T10:00:00Z,4.261,16.1115,166.1427
2016-03-02T11:00:00Z,4.682,34.155,212.1477
2016-03-02T12:00:00Z,4.933,49.6127,225.2153
2016-03-02T13:00:00Z,5.036,52.6549,211.5698
2016-03-02T14:00:00Z,5.123,46.2548,178.8145
2016-03-02T15:00:00Z,5.138,29.2257,129.0327
2016-03-02T16:00:00Z,4.782,6.7785,59.6941
2016-03-02T17:00:00Z,4.238,0.1714,4.4015
2016-03-02T18:00:00Z,4.101,0,0
2016-03-02T19:00:00Z,4.167,0,0
2016-03-02T20:00:00Z,4.299,0,0
2016-03-02T21:00:00Z,4.346,0,0
2016-03-02T22:00:00Z,4.219,0,0
2016-03-02T23:00:00Z,4.048,0,0
2016-03-03T00:00:00Z,3.85,0,0
2016-03-03T01:00:00Z,3.55,0,0
2016-03-03T02:00:00Z,3.15,0,0
2016-03-03T03:00:00Z,2.733,0,0
2016-03-03T04:00:00Z,2.348,0,0
2016-03-03T05:00:00Z,1.968,0,0
2016-03-03T06:00:00Z,1.622,0.1855,2.2711
2016-03-03T07:00:00Z,1.91,9.0476,48.0751
2016-03-03T08:00:00Z,3.033,57.0452,110.6201
2016-03-03T09:00:00Z,4.389,147.193,140.1143
2016-03-03T10:00:00Z,5.539,202.689,160.8031
2016-03-03T11:00:00Z,6.357,220.2841,177.6214
2016-03-03T12:00:00Z,6.915,219.6612,181.1076
2016-03-03T13:00:00Z,7.228,195.6131,172.3926
2016-03-03T14:00:00Z,7.249,141.963,155.6993
2016-03-03T15:00:00Z,6.917,55.0283,126.4035
2016-03-03T16:00:00Z,5.946,8.2715,59.4365
2016-03-03T17:00:00Z,4.368,0.249,5.0718
2016-03-03T18:00:00Z,4.323,0,0
2016-03-03T19:00:00Z,4.393,0,0
2016-03-03T20:00:00Z,4.209,0,0
2016-03-03T21:00:00Z,3.931,0,0
2016-03-03T22:00:00Z,3.583,0,0
2016-03-03T23:00:00Z,3.299,0,0
2016-03-04T00:00:00Z,3.09,0,0
2016-03-04T01:00:00Z,2.875,0,0
2016-03-04T02:00:00Z,2.522,0,0
2016-03-04T03:00:00Z,1.932,0,0
2016-03-04T04:00:00Z,1.332,0,0
2016-03-04T05:00:00Z,0.956,0,0
2016-03-04T06:00:00Z,0.7,0.2753,3.0134
2016-03-04T07:00:00Z,1.214,11.2741,53.3725
2016-03-04T08:00:00Z,2.321,48.0939,117.4869
2016-03-04T09:00:00Z,3.501,94.1133,164.5174
2016-03-04T10:00:00Z,4.301,122.8411,198.8809
2016-03-04T11:00:00Z,4.783,115.6427,222.7651
2016-03-04T12:00:00Z,5,93.5194,228.5239
2016-03-04T13:00:00Z,5.019,67.735,212.3586
2016-03-04T14:00:00Z,4.885,45.7621,177.525
2016-03-04T15:00:00Z,4.597,23.363,125.2867
2016-03-04T16:00:00Z,3.952,5.7733,58.2151
2016-03-04T17:00:00Z,2.798,0.3373,6.5317
2016-03-04T18:00:00Z,2.391,0,0
2016-03-04T19:00:00Z,2.302,0,0
2016-03-04T20:00:00Z,2.328,0,0
2016-03-04T21:00:00Z,2.181,0,0
2016-03-04T22:00:00Z,1.71,0,0
2016-03-04T23:00:00Z,1.323,0,0
2016-03-05T00:00:00Z,1.206,0,0
2016-03-05T01:00:00Z,1.128,0,0
2016-03-05T02:00:00Z,1.057,0,0
2016-03-05T03:00:00Z,0.986,0,0
2016-03-05T04:00:00Z,0.921,0,0
2016-03-05T05:00:00Z,0.907,0,0
2016-03-05T06:00:00Z,0.919,0.0979,2.4211
2016-03-05T07:00:00Z,1.362,3.2918,42.4996
2016-03-05T08:00:00Z,2.223,17.3556,109.7434
2016-03-05T09:00:00Z,3.223,44.6474,168.7424
2016-03-05T10:00:00Z,4.183,88.9555,208.3691
2016-03-05T11:00:00Z,4.956,133.2246,223.1365
2016-03-05T12:00:00Z,5.441,133.5421,225.1727
2016-03-05T13:00:00Z,5.634,105.0919,213.5086
2016-03-05T14:00:00Z,5.594,73.5653,182.7984
2016-03-05T15:00:00Z,5.318,42.6245,134.7261
2016-03-05T16:00:00Z,4.631,14.5044,71.7264
2016-03-05T17:00:00Z,3.344,0.9337,9.634
2016-03-05T18:00:00Z,2.551,0,0
2016-03-05T19:00:00Z,2.045,0,0
2016-03-05T20:00:00Z,1.564,0,0
2016-03-05T21:00:00Z,1.205,0,0
2016-03-05T22:00:00Z,0.981,0,0
2016-03-05T23:00:00Z,0.853,0,0
2016-03-06T00:00:00Z,0.676,0,0
2016-03-06T01:00:00Z,0.562,0,0
2016-03-06T02:00:00Z,0.319,0,0
2016-03-06T03:00:00Z,0.15,0,0
2016-03-06T04:00:00Z,-0.035,0,0
2016-03-06T05:00:00Z,-0.181,0,0
2016-03-06T06:00:00Z,-0.362,0.2145,3.5567
2016-03-06T07:00:00Z,0.267,9.6332,56.8019
2016-03-06T08:00:00Z,1.566,49.024,122.9083
2016-03-06T09:00:00Z,2.972,147.2438,155.9829
2016-03-06T10:00:00Z,4.028,193.2342,182.2735
2016-03-06T11:00:00Z,4.595,164.4213,217.031
2016-03-06T12:00:00Z,4.821,116.8462,233.4464
2016-03-06T13:00:00Z,4.779,67.0383,219.2925
2016-03-06T14:00:00Z,4.576,35.9359,179.119
2016-03-06T15:00:00Z,4.216,15.3747,120.6442
2016-03-06T16:00:00Z,3.552,5.1148,60.1652
2016-03-06T17:00:00Z,2.16,0.4206,8.9248
2016-03-06T18:00:00Z,1.438,0,0
2016-03-06T19:00:00Z,0.991,0,0
2016-03-06T20:00:00Z,0.525,0,0
2016-03-06T21:00:00Z,0.091,0,0
2016-03-06T22:00:00Z,-0.299,0,0
2016-03-06T23:00:00Z,-0.566,0,0
2016-03-07T00:00:00Z,-0.677,0,0
2016-03-07T01:00:00Z,-0.776,0,0
2016-03-07T02:00:00Z,-0.892,0,0
2016-03-07T03:00:00Z,-1.031,0,0
2016-03-07T04:00:00Z,-1.179,0,0
2016-03-07T05:00:00Z,-1.302,0,0
2016-03-07T06:00:00Z,-1.334,0.7023,5.1567
2016-03-07T07:00:00Z,-0.358,25.2116,59.9773
2016-03-07T08:00:00Z,1.092,104.3722,104.8772
2016-03-07T09:00:00Z,2.589,185.7353,131.1721
2016-03-07T10:00:00Z,3.668,246.2689,149.6253
2016-03-07T11:00:00Z,4.414,266.19,165.011
2016-03-07T12:00:00Z,4.931,268.8346,167.0439
2016-03-07T13:00:00Z,5.25,247.3944,157.6414
2016-03-07T14:00:00Z,5.32,194.4256,141.153
2016-03-07T15:00:00Z,5.09,115.7899,116.8441
2016-03-07T16:00:00Z,4.284,40.1978,74.4034
2016-03-07T17:00:00Z,2.244,3.191,14.3165
2016-03-07T18:00:00Z,1.145,0,0.0001
2016-03-07T19:00:00Z,0.644,0,0
2016-03-07T20:00:00Z,0.225,0,0
2016-03-07T21:00:00Z,-0.185,0,0
2016-03-07T22:00:00Z,-0.577,0,0
2016-03-07T23:00:00Z,-0.882,0,0
2016-03-08T00:00:00Z,-1.018,0,0
2016-03-08T01:00:00Z,-1.009,0,0
2016-03-08T02:00:00Z,-0.855,0,0
2016-03-08T03:00:00Z,-0.725,0,0
2016-03-08T04:00:00Z,-0.635,0,0
2016-03-08T05:00:00Z,-0.52,0,0
2016-03-08T06:00:00Z,-0.088,0.2534,5.0292
2016-03-08T07:00:00Z,1.045,3.0318,47.1137
2016-03-08T08:00:00Z,2.241,14.2835,114.9262
2016-03-08T09:00:00Z,3.83,58.0987,187.55
2016-03-08T10:00:00Z,5.543,100.9178,224.8928
2016-03-08T11:00:00Z,6.352,100.8147,246.9471
2016-03-08T12:00:00Z,6.684,70.0117,248.4109
2016-03-08T13:00:00Z,6.717,36.6771,217.5233
2016-03-08T14:00:00Z,6.561,18.084,168.3079
2016-03-08T15:00:00Z,6.222,6.292,102.8489
2016-03-08T16:00:00Z,5.671,1.8096,47.7008
2016-03-08T17:00:00Z,4.906,0.106,5.7978
2016-03-08T18:00:00Z,4.685,0,0
2016-03-08T19:00:00Z,4.741,0,0
2016-03-08T20:00:00Z,4.853,0,0
2016-03-08T21:00:00Z,4.99,0,0
2016-03-08T22:00:00Z,5.047,0,0
2016-03-08T23:00:00Z,5.071,0,0
2016-03-09T00:00:00Z,5.075,0,0
2016-03-09T01:00:00Z,4.932,0,0
2016-03-09T02:00:00Z,4.766,0,0
2016-03-09T03:00:00Z,4.567,0,0
2016-03-09T04:00:00Z,4.241,0,0
2016-03-09T05:00:00Z,3.893,0,0
2016-03-09T06:00:00Z,3.704,0.0126,1.2001
2016-03-09T07:00:00Z,3.712,0.2804,18.9693
2016-03-09T08:00:00Z,3.903,1.1502,53.7499
2016-03-09T09:00:00Z,4.224,2.9377,96.9965
2016-03-09T10:00:00Z,4.652,6.4664,145.4118
2016-03-09T11:00:00Z,5.15,12.5982,190.3871
2016-03-09T12:00:00Z,5.579,16.549,205.449
2016-03-09T13:00:00Z,5.86,18.008,199.1976
2016-03-09T14:00:00Z,5.963,16.3766,172.8319
2016-03-09T15:00:00Z,5.866,10.8236,125.8979
2016-03-09T16:00:00Z,5.524,4.6191,67.9223
2016-03-09T17:00:00Z,4.863,0.6327,13.318
2016-03-09T18:00:00Z,4.356,0,0.0012
2016-03-09T19:00:00Z,4.029,0,0
2016-03-09T20:00:00Z,3.722,0,0
2016-03-09T21:00:00Z,3.431,0,0
2016-03-09T22:00:00Z,3.182,0,0
2016-03-09T23:00:00Z,2.968,0,0
2016-03-10T00:00:00Z,2.78,0,0
2016-03-10T01:00:00Z,2.581,0,0
2016-03-10T02:00:00Z,2.422,0,0
2016-03-10T03:00:00Z,2.284,0,0
2016-03-10T04:00:00Z,2.167,0,0
2016-03-10T05:00:00Z,2.051,0,0
2016-03-10T06:00:00Z,2.048,0.6903,7.3008
2016-03-10T07:00:00Z,3.244,13.2046,65.0191
2016-03-10T08:00:00Z,4.552,50.4077,128.5836
2016-03-10T09:00:00Z,5.745,118.2597,170.0574
2016-03-10T10:00:00Z,6.69,186.184,189.3051
2016-03-10T11:00:00Z,7.378,214.5182,201.4483
2016-03-10T12:00:00Z,7.906,227.5552,199.1407
2016-03-10T13:00:00Z,8.257,220.0143,184.6975
2016-03-10T14:00:00Z,8.312,148.979,171.7637
2016-03-10T15:00:00Z,8.158,91.4139,137.3499
2016-03-10T16:00:00Z,7.496,31.2814,84.7868
2016-03-10T17:00:00Z,5.549,2.8692,18.7212
2016-03-10T18:00:00Z,4.344,0.0001,0.0024
2016-03-10T19:00:00Z,3.697,0,0
2016-03-10T20:00:00Z,3.063,0,0
2016-03-10T21:00:00Z,2.532,0,0
2016-03-10T22:00:00Z,2.098,0,0
2016-03-10T23:00:00Z,1.704,0,0
2016-03-11T00:00:00Z,1.348,0,0
2016-03-11T01:00:00Z,1.097,0,0
2016-03-11T02:00:00Z,1.043,0,0
2016-03-11T03:00:00Z,1.228,0,0
2016-03-11T04:00:00Z,1.306,0,0
2016-03-11T05:00:00Z,1.263,0,0
2016-03-11T06:00:00Z,1.198,0.6409,7.7666
2016-03-11T07:00:00Z,1.87,9.2458,62.0777
2016-03-11T08:00:00Z,2.981,37.6803,126.5726
2016-03-11T09:00:00Z,4.782,170.1263,152.9337
2016-03-11T10:00:00Z,6.648,335.4518,126.0481
2016-03-11T11:00:00Z,7.862,374.0259,132.0354
2016-03-11T12:00:00Z,8.568,342.2856,148.6094
2016-03-11T13:00:00Z,8.939,288.6577,153.7796
2016-03-11T14:00:00Z,9.012,212.4342,147.6928
2016-03-11T15:00:00Z,8.792,117.5285,129.9927
2016-03-11T16:00:00Z,7.986,33.0038,86.4597
2016-03-11T17:00:00Z,6.067,2.1241,18.7457
2016-03-11T18:00:00Z,4.919,0,0.002
2016-03-11T19:00:00Z,4.388,0,0
2016-03-11T20:00:00Z,4.003,0,0
2016-03-11T21:00:00Z,3.735,0,0
2016-03-11T22:00:00Z,3.577,0,0
2016-03-11T23:00:00Z,3.477,0,0
2016-03-12T00:00:00Z,3.374,0,0
2016-03-12T01:00:00Z,3.199,0,0
2016-03-12T02:00:00Z,2.964,0,0
2016-03-12T03:00:00Z,2.825,0,0
2016-03-12T04:00:00Z,2.729,0,0
2016-03-12T05:00:00Z,2.716,0,0
2016-03-12T06:00:00Z,2.82,0.3235,7.1283
2016-03-12T07:00:00Z,3.492,3.4795,52.0135
2016-03-12T08:00:00Z,4.461,13.8426,116.076
2016-03-12T09:00:00Z,5.942,56.6126,188.7011
2016-03-12T10:00:00Z,7.667,144.3254,218.3187
2016-03-12T11:00:00Z,8.768,180.0974,228.5094
2016-03-12T12:00:00Z,9.447,182.5559,230.4829
2016-03-12T13:00:00Z,9.849,157.7581,220.9828
2016-03-12T14:00:00Z,9.95,100.9761,199.0644
2016-03-12T15:00:00Z,9.745,42.1164,151.7059
2016-03-12T16:00:00Z,9.134,10.6997,81.0414
2016-03-12T17:00:00Z,8.015,1.1451,17.5555
2016-03-12T18:00:00Z,7.081,0.0003,0.0097
2016-03-12T19:00:00Z,6.367,0,0
2016-03-12T20:00:00Z,5.721,0,0
2016-03-12T21:00:00Z,5.188,0,0
2016-03-12T22:00:00Z,4.701,0,0
2016-03-12T23:00:00Z,4.362,0,0
2016-03-13T00:00:00Z,4.02,0,0
2016-03-13T01:00:00Z,3.688,0,0
2016-03-13T02:00:00Z,3.381,0,0
2016-03-13T03:00:00Z,3.262,0,0
2016-03-13T04:00:00Z,3.146,0,0
2016-03-13T05:00:00Z,2.922,0,0
2016-03-13T06:00:00Z,2.842,0.7991,9.3552
2016-03-13T07:00:00Z,3.849,11.6056,66.2537
2016-03-13T08:00:00Z,5.07,62.3538,130.1987
2016-03-13T09:00:00Z,6.682,197.3122,142.0517
2016-03-13T10:00:00Z,8.217,377.285,108.6556
2016-03-13T11:00:00Z,9.233,448.9945,101.0207
2016-03-13T12:00:00Z,9.813,436.6702,108.0655
2016-03-13T13:00:00Z,10.055,387.9647,110.685
2016-03-13T14:00:00Z,9.96,296.7623,111.3806
2016-03-13T15:00:00Z,9.5,180.3426,105.8357
2016-03-13T16:00:00Z,8.479,64.7433,83.0326
2016-03-13T17:00:00Z,6.363,5.9139,24.9152
2016-03-13T18:00:00Z,4.863,0.001,0.0191
2016-03-13T19:00:00Z,4.266,0,0
2016-03-13T20:00:00Z,3.645,0,0
2016-03-13T21:00:00Z,3.178,0,0
2016-03-13T22:00:00Z,2.855,0,0
2016-03-13T23:00:00Z,2.623,0,0
2016-03-14T00:00:00Z,2.427,0,0
2016-03-14T01:00:00Z,2.291,0,0
2016-03-14T02:00:00Z,2.215,0,0
2016-03-14T03:00:00Z,2.222,0,0
2016-03-14T04:00:00Z,2.093,0,0
2016-03-14T05:00:00Z,2.032,0,0
2016-03-14T06:00:00Z,2.069,1.2909,11.073
2016-03-14T07:00:00Z,2.789,19.8394,71.7337
2016-03-14T08:00:00Z,3.951,82.4174,123.6261
2016-03-14T09:00:00Z,5.408,279.9481,105.4657
2016-03-14T10:00:00Z,6.927,444.9327,78.5688
2016-03-14T11:00:00Z,8.113,505.9133,76.1467
2016-03-14T12:00:00Z,8.855,509.3372,77.2267
2016-03-14T13:00:00Z,9.135,466.3182,76.6053
2016-03-14T14:00:00Z,8.994,379.3407,74.6726
2016-03-14T15:00:00Z,8.501,253.6501,72.375
2016-03-14T16:00:00Z,7.524,113.7013,63.7619
2016-03-14T17:00:00Z,5.766,14.3963,26.5474
2016-03-14T18:00:00Z,4.265,0.0059,0.0465
2016-03-14T19:00:00Z,3.625,0,0
2016-03-14T20:00:00Z,3.1,0,0
2016-03-14T21:00:00Z,2.768,0,0
2016-03-14T22:00:00Z,2.591,0,0
2016-03-14T23:00:00Z,2.504,0,0
2016-03-15T00:00:00Z,2.392,0,0
2016-03-15T01:00:00Z,2.276,0,0
2016-03-15T02:00:00Z,2.25,0,0
2016-03-15T03:00:00Z,2.32,0,0
2016-03-15T04:00:00Z,2.42,0,0
2016-03-15T05:00:00Z,2.554,0,0
2016-03-15T06:00:00Z,2.881,0.6204,11.3147
2016-03-15T07:00:00Z,3.909,6.6634,69.1925
2016-03-15T08:00:00Z,5.096,22.0111,137.9975
2016-03-15T09:00:00Z,6.407,44.0859,198.8253
2016-03-15T10:00:00Z,7.228,43.3156,228.7749
2016-03-15T11:00:00Z,7.698,43.5058,247.0193
2016-03-15T12:00:00Z,8.009,41.3002,247.1177
2016-03-15T13:00:00Z,8.185,38.7538,232.882
2016-03-15T14:00:00Z,8.185,28.6592,195.7073
2016-03-15T15:00:00Z,8.009,17.0138,143.4203
2016-03-15T16:00:00Z,7.584,6.4563,79.8369
2016-03-15T17:00:00Z,6.873,0.8278,19.178
2016-03-15T18:00:00Z,6.257,0.0011,0.0449
2016-03-15T19:00:00Z,5.859,0,0
2016-03-15T20:00:00Z,5.487,0,0
2016-03-15T21:00:00Z,5.212,0,0
2016-03-15T22:00:00Z,4.972,0,0
2016-03-15T23:00:00Z,4.794,0,0
2016-03-16T00:00:00Z,4.689,0,0
2016-03-16T01:00:00Z,4.604,0,0
2016-03-16T02:00:00Z,4.538,0,0
2016-03-16T03:00:00Z,4.508,0,0
2016-03-16T04:00:00Z,4.52,0,0
2016-03-16T05:00:00Z,4.544,0,0
2016-03-16T06:00:00Z,4.565,0.393,9.0776
2016-03-16T07:00:00Z,4.886,4.6919,58.5077
2016-03-16T08:00:00Z,5.444,26.4531,133.3516
2016-03-16T09:00:00Z,6.25,86.7378,189.9349
2016-03-16T10:00:00Z,7.181,195.6025,200.1663
2016-03-16T11:00:00Z,7.991,300.2046,180.3734
2016-03-16T12:00:00Z,8.5,355.2609,157.7028
2016-03-16T13:00:00Z,8.683,367.0811,133.3244
2016-03-16T14:00:00Z,8.508,309.1677,118.4707
2016-03-16T15:00:00Z,7.971,206.7843,105.7516
2016-03-16T16:00:00Z,7.035,88.3015,85.1048
2016-03-16T17:00:00Z,5.587,9.5703,32.7821
2016-03-16T18:00:00Z,4.159,0.0033,0.0749
2016-03-16T19:00:00Z,3.48,0,0
2016-03-16T20:00:00Z,3.006,0,0
2016-03-16T21:00:00Z,2.642,0,0
2016-03-16T22:00:00Z,2.201,0,0
2016-03-16T23:00:00Z,1.859,0,0
2016-03-17T00:00:00Z,1.612,0,0
2016-03-17T01:00:00Z,1.451,0,0
2016-03-17T02:00:00Z,1.343,0,0
2016-03-17T03:00:00Z,1.281,0,0
2016-03-17T04:00:00Z,1.191,0,0
2016-03-17T05:00:00Z,1.158,0,0
2016-03-17T06:00:00Z,1.413,1.7888,16.4821
2016-03-17T07:00:00Z,2.378,20.6886,78.51
2016-03-17T08:00:00Z,3.781,119.8082,124.6196
2016-03-17T09:00:00Z,5.554,290.5431,112.1945
2016-03-17T10:00:00Z,7.045,419.0362,99.5629
2016-03-17T11:00:00Z,8.146,487.3997,94.7717
2016-03-17T12:00:00Z,8.912,489.467,96.0852
2016-03-17T13:00:00Z,9.384,451.9478,93.6236
2016-03-17T14:00:00Z,9.518,368.8371,90.2671
2016-03-17T15:00:00Z,9.295,248.0272,86.0201
2016-03-17T16:00:00Z,8.565,114.1268,74.2764
2016-03-17T17:00:00Z,6.304,16.01,33.8907
2016-03-17T18:00:00Z,4.359,0.02,0.1859
2016-03-17T19:00:00Z,3.611,0,0
2016-03-17T20:00:00Z,2.981,0,0
2016-03-17T21:00:00Z,2.434,0,0
2016-03-17T22:00:00Z,1.971,0,0
2016-03-17T23:00:00Z,1.615,0,0
2016-03-18T00:00:00Z,1.409,0,0
2016-03-18T01:00:00Z,1.273,0,0
2016-03-18T02:00:00Z,1.133,0,0
2016-03-18T03:00:00Z,0.965,0,0
2016-03-18T04:00:00Z,0.84,0,0
2016-03-18T05:00:00Z,0.972,0,0.0001
2016-03-18T06:00:00Z,1.472,0.8295,15.5654
2016-03-18T07:00:00Z,2.484,7.0029,73.8739
2016-03-18T08:00:00Z,3.408,24.4726,145.543
2016-03-18T09:00:00Z,4.495,50.9728,205.9905
2016-03-18T10:00:00Z,5.479,71.4286,245.9402
2016-03-18T11:00:00Z,6.334,87.2801,268.4469
2016-03-18T12:00:00Z,7.022,94.1824,271.942
2016-03-18T13:00:00Z,7.451,81.8273,255.0745
2016-03-18T14:00:00Z,7.599,60.1299,219.8368
2016-03-18T15:00:00Z,7.482,32.1871,165.599
2016-03-18T16:00:00Z,7.059,7.6114,86.7211
2016-03-18T17:00:00Z,6.277,0.8816,22.1444
2016-03-18T18:00:00Z,5.513,0.0033,0.1467
2016-03-18T19:00:00Z,5.169,0,0
2016-03-18T20:00:00Z,4.824,0,0
2016-03-18T21:00:00Z,4.496,0,0
2016-03-18T22:00:00Z,4.157,0,0
2016-03-18T23:00:00Z,3.812,0,0
2016-03-19T00:00:00Z,3.529,0,0
2016-03-19T01:00:00Z,3.296,0,0
2016-03-19T02:00:00Z,3.164,0,0
2016-03-19T03:00:00Z,3.072,0,0
2016-03-19T04:00:00Z,2.971,0,0
2016-03-19T05:00:00Z,2.869,0,0.0009
2016-03-19T06:00:00Z,3.043,2.5302,20.2026
2016-03-19T07:00:00Z,4.078,25.0812,85.9961
2016-03-19T08:00:00Z,5.244,86.103,141.7458
2016-03-19T09:00:00Z,6.151,184.0135,165.4165
2016-03-19T10:00:00Z,7.002,298.9371,160.6389
2016-03-19T11:00:00Z,7.794,381.0027,148.1525
2016-03-19T12:00:00Z,8.449,424.5161,131.5548
2016-03-19T13:00:00Z,8.88,424.2508,113.2315
2016-03-19T14:00:00Z,8.986,358.4955,102.2247
2016-03-19T15:00:00Z,8.706,248.5843,93.6109
2016-03-19T16:00:00Z,7.955,107.3946,84.282
2016-03-19T17:00:00Z,6.441,13.0314,38.9767
2016-03-19T18:00:00Z,4.965,0.0248,0.3505
2016-03-19T19:00:00Z,4.628,0,0
2016-03-19T20:00:00Z,4.286,0,0
2016-03-19T21:00:00Z,3.951,0,0
2016-03-19T22:00:00Z,3.603,0,0
2016-03-19T23:00:00Z,3.268,0,0
2016-03-20T00:00:00Z,3.021,0,0
2016-03-20T01:00:00Z,2.816,0,0
2016-03-20T02:00:00Z,2.708,0,0
2016-03-20T03:00:00Z,2.607,0,0
2016-03-20T04:00:00Z,2.465,0,0
2016-03-20T05:00:00Z,2.322,0.0001,0.0032
2016-03-20T06:00:00Z,2.55,2.7399,21.8389
2016-03-20T07:00:00Z,3.805,28.7565,88.8823
2016-03-20T08:00:00Z,5.23,112.6073,137.4403
2016-03-20T09:00:00Z,6.488,222.8171,152.3629
2016-03-20T10:00:00Z,7.594,334.8651,147.6527
2016-03-20T11:00:00Z,8.571,406.4177,140.3825
2016-03-20T12:00:00Z,9.298,420.9984,136.7656
2016-03-20T13:00:00Z,9.721,380.0389,135.8065
2016-03-20T14:00:00Z,9.825,296.1309,133.5412
2016-03-20T15:00:00Z,9.626,185.12,125.2574
2016-03-20T16:00:00Z,9.063,73.9636,99.7168
2016-03-20T17:00:00Z,7.531,11.0559,40.686
2016-03-20T18:00:00Z,5.896,0.0568,0.5984
2016-03-20T19:00:00Z,5.361,0,0
2016-03-20T20:00:00Z,4.851,0,0
2016-03-20T21:00:00Z,4.367,0,0
2016-03-20T22:00:00Z,3.857,0,0
2016-03-20T23:00:00Z,3.39,0,0
2016-03-21T00:00:00Z,2.994,0,0
2016-03-21T01:00:00Z,2.639,0,0
2016-03-21T02:00:00Z,2.371,0,0
2016-03-21T03:00:00Z,2.225,0,0
2016-03-21T04:00:00Z,2.156,0,0
2016-03-21T05:00:00Z,2.108,0.0005,0.0105
2016-03-21T06:00:00Z,2.515,3.1006,24.6253
2016-03-21T07:00:00Z,3.984,24.1643,92.2952
2016-03-21T08:00:00Z,5.435,84.1012,151.2527
2016-03-21T09:00:00Z,7.218,198.7634,171.2463
2016-03-21T10:00:00Z,8.509,305.8139,170.348
2016-03-21T11:00:00Z,9.255,333.4756,181.6501
2016-03-21T12:00:00Z,9.723,333.1705,186.5318
2016-03-21T13:00:00Z,9.881,252.0027,201.884
2016-03-21T14:00:00Z,9.777,163.357,198.404
2016-03-21T15:00:00Z,9.393,80.5862,169.1406
2016-03-21T16:00:00Z,8.693,20.8093,104.5992
2016-03-21T17:00:00Z,7.466,3.9065,36.9912
2016-03-21T18:00:00Z,5.924,0.0257,0.5911
2016-03-21T19:00:00Z,5.097,0,0
2016-03-21T20:00:00Z,4.393,0,0
2016-03-21T21:00:00Z,3.822,0,0
2016-03-21T22:00:00Z,3.395,0,0
2016-03-21T23:00:00Z,3.062,0,0
2016-03-22T00:00:00Z,2.807,0,0
2016-03-22T01:00:00Z,2.652,0,0
2016-03-22T02:00:00Z,2.595,0,0
2016-03-22T03:00:00Z,2.55,0,0
2016-03-22T04:00:00Z,2.512,0,0
2016-03-22T05:00:00Z,2.492,0.0009,0.0229
2016-03-22T06:00:00Z,2.852,1.4975,20.8746
2016-03-22T07:00:00Z,3.797,10.54,80.656
2016-03-22T08:00:00Z,5.161,51.8001,152.8705
2016-03-22T09:00:00Z,7.263,208.071,169.5578
2016-03-22T10:00:00Z,8.669,317.305,163.6816
2016-03-22T11:00:00Z,9.54,388.9467,156.2985
2016-03-22T12:00:00Z,10.199,414.93,147.4964
2016-03-22T13:00:00Z,10.624,392.0796,138.5698
2016-03-22T14:00:00Z,10.751,317.7828,131.5287
2016-03-22T15:00:00Z,10.536,211.3624,121.3475
2016-03-22T16:00:00Z,9.923,86.5328,103.0208
2016-03-22T17:00:00Z,8.526,8.7071,43.9911
2016-03-22T18:00:00Z,7.155,0.04,0.7996
2016-03-22T19:00:00Z,6.521,0,0
2016-03-22T20:00:00Z,5.951,0,0
2016-03-22T21:00:00Z,5.426,0,0
2016-03-22T22:00:00Z,4.887,0,0
2016-03-22T23:00:00Z,4.424,0,0
2016-03-23T00:00:00Z,4.072,0,0
2016-03-23T01:00:00Z,3.871,0,0
2016-03-23T02:00:00Z,3.735,0,0
2016-03-23T03:00:00Z,3.631,0,0
2016-03-23T04:00:00Z,3.582,0,0
