utc_timestamp,GB_GBN_load_actual_tso,GB_GBN_load_forecast_entsoe_transparency,GB_GBN_price_day_ahead,GB_GBN_solar_capacity,GB_GBN_solar_generation_actual
2016-02-04T15:00:00Z,41398,44202,28.58,5838,1091
2016-02-04T16:00:00Z,43986,47003,32.96,5838,839
2016-02-04T17:00:00Z,47357,50686,54.5,5838,1771
2016-02-04T18:00:00Z,46940,50228,52.03,5838,1406
2016-02-04T19:00:00Z,44818,47824,44.1,5838,655
2016-02-04T20:00:00Z,41688,44584,32.54,5838,393
2016-02-04T21:00:00Z,37600,40408,33.01,5838,405
2016-02-04T22:00:00Z,32886,36100,30.79,5838,198
2016-02-04T23:00:00Z,28946,32123,33.04,5838,0
2016-02-05T00:00:00Z,27874,31592,31.91,5838,0
2016-02-05T01:00:00Z,27218,30552,30.9,5838,0
2016-02-05T02:00:00Z,25986,29629,25.42,5838,0
2016-02-05T03:00:00Z,24836,28471,18.04,5838,0
2016-02-05T04:00:00Z,24086,27781,15.77,5838,0
2016-02-05T05:00:00Z,25461,29769,23.98,5838,0
2016-02-05T06:00:00Z,30944,36022,33.04,5838,0
2016-02-05T07:00:00Z,37658,41612,30.94,5838,324
2016-02-05T08:00:00Z,39234,43343,31.18,5838,508
2016-02-05T09:00:00Z,39863,44130,32.49,5838,825
2016-02-05T10:00:00Z,39628,44203,32.69,5838,1170
2016-02-05T11:00:00Z,39378,44003,33.04,5838,1286
2016-02-05T12:00:00Z,39160,43800,32.14,5838,1594
2016-02-05T13:00:00Z,38640,43126,31.37,5838,1242
2016-02-05T14:00:00Z,38662,42668,31.06,5838,974
2016-02-05T15:00:00Z,38820,42984,30.01,5838,880
2016-02-05T16:00:00Z,41126,45540,30.43,5838,406
2016-02-05T17:00:00Z,44280,48918,57.98,5838,1169
2016-02-05T18:00:00Z,43628,47718,51.48,5838,1145
2016-02-05T19:00:00Z,41310,44656,34.91,5838,359
2016-02-05T20:00:00Z,38652,41063,29.23,5838,757
2016-02-05T21:00:00Z,35193,37250,31.3,5838,525
2016-02-05T22:00:00Z,31712,33914,29.61,5838,317
2016-02-05T23:00:00Z,28834,31316,34.01,5838,103
2016-02-06T00:00:00Z,28202,31254,33.59,5838,0
2016-02-06T01:00:00Z,27618,29663,32,5838,0
2016-02-06T02:00:00Z,26386,28228,27.06,5838,0
2016-02-06T03:00:00Z,25204,27302,25.06,5838,0
2016-02-06T04:00:00Z,24260,26842,16.91,5838,0
2016-02-06T05:00:00Z,24298,27516,20.64,5838,0
2016-02-06T06:00:00Z,26316,30178,28.94,5838,0
2016-02-06T07:00:00Z,29318,33297,27,5838,431
2016-02-06T08:00:00Z,32903,37480,31.07,5838,445
2016-02-06T09:00:00Z,35969,40065,33.6,5838,693
2016-02-06T10:00:00Z,37006,41327,37.5,5838,720
2016-02-06T11:00:00Z,37405,41530,36.76,5838,881
2016-02-06T12:00:00Z,37353,41257,29.71,5838,802
2016-02-06T13:00:00Z,36606,40506,27.5,5838,776
2016-02-06T14:00:00Z,35844,40066,26.67,5838,694
2016-02-06T15:00:00Z,35628,40078,26.31,5838,571
2016-02-06T16:00:00Z,37181,41806,27.69,5838,400
2016-02-06T17:00:00Z,40878,45704,55.01,5838,608
2016-02-06T18:00:00Z,40426,44982,50,5838,639
2016-02-06T19:00:00Z,38058,41945,31.19,5838,417
2016-02-06T20:00:00Z,35313,38814,29.98,5838,406
2016-02-06T21:00:00Z,32636,35651,28.34,5838,426
2016-02-06T22:00:00Z,30068,33003,27.94,5838,332
2016-02-06T23:00:00Z,27706,30714,34.01,5838,93
2016-02-07T00:00:00Z,27022,31069,29.95,5838,0
2016-02-07T01:00:00Z,26238,29438,33.3,5838,0
2016-02-07T02:00:00Z,24852,27883,28.54,5838,0
2016-02-07T03:00:00Z,23686,27057,22.93,5838,0
2016-02-07T04:00:00Z,22547,26660,11.66,5838,0
2016-02-07T05:00:00Z,22423,27010,10.65,5838,0
2016-02-07T06:00:00Z,23618,28549,22.8,5838,0
2016-02-07T07:00:00Z,25079,30120,11.97,5838,42
2016-02-07T08:00:00Z,27244,33454,22.8,5838,839
2016-02-07T09:00:00Z,29661,36714,29.1,5838,2164
2016-02-07T10:00:00Z,30866,38608,32.06,5838,3025
2016-02-07T11:00:00Z,31585,39936,33,5838,3344
2016-02-07T12:00:00Z,32424,40494,35,5838,3591
2016-02-07T13:00:00Z,32791,40026,30.6,5838,2792
2016-02-07T14:00:00Z,33686,39964,28.89,5838,1864
2016-02-07T15:00:00Z,34866,40642,28.01,5838,1071
2016-02-07T16:00:00Z,36990,43162,28.06,5838,516
2016-02-07T17:00:00Z,40764,47088,59.97,5838,925
2016-02-07T18:00:00Z,40770,45880,50,5838,1023
2016-02-07T19:00:00Z,38902,43622,36.86,5838,691
2016-02-07T20:00:00Z,36496,40790,28.43,5838,627
2016-02-07T21:00:00Z,33486,37210,31.12,5838,557
2016-02-07T22:00:00Z,30072,33529,29,5838,364
2016-02-07T23:00:00Z,26666,30283,26.42,5838,0
2016-02-08T00:00:00Z,25882,30470,26.92,5850,0
2016-02-08T01:00:00Z,25614,29903,25.93,5850,0
2016-02-08T02:00:00Z,24642,29220,25,5850,0
2016-02-08T03:00:00Z,23864,28090,20,5850,0
2016-02-08T04:00:00Z,23500,27686,18.93,5850,0
2016-02-08T05:00:00Z,25189,30056,25.16,5850,0
2016-02-08T06:00:00Z,31300,36864,34.82,5850,147
2016-02-08T07:00:00Z,38270,42795,27.64,5850,752
2016-02-08T08:00:00Z,40108,44486,31.28,5850,984
2016-02-08T09:00:00Z,41372,45729,35.95,5850,1808
2016-02-08T10:00:00Z,41519,46186,35.22,5850,2093
2016-02-08T11:00:00Z,41747,46826,36,5850,2472
2016-02-08T12:00:00Z,41858,46926,35.29,5850,1842
2016-02-08T13:00:00Z,41682,46590,30.21,5850,1577
2016-02-08T14:00:00Z,41498,46190,27.62,5850,1272
2016-02-08T15:00:00Z,41773,46627,29.03,5850,905
2016-02-08T16:00:00Z,43982,49462,38,5850,648
2016-02-08T17:00:00Z,46860,52296,52.91,5850,1536
2016-02-08T18:00:00Z,46696,51033,48.93,5850,1213
2016-02-08T19:00:00Z,44496,48434,36.03,5850,545
2016-02-08T20:00:00Z,41386,45037,30.7,5850,352
2016-02-08T21:00:00Z,37161,40500,32,5850,419
2016-02-08T22:00:00Z,32454,35928,26.05,5850,259
2016-02-08T23:00:00Z,28450,32402,29.01,5850,0
2016-02-09T00:00:00Z,27508,32267,28.25,5850,0
2016-02-09T01:00:00Z,27221,31529,28.2,5850,0
2016-02-09T02:00:00Z,26510,30728,26.73,5850,0
2016-02-09T03:00:00Z,25889,29580,19.89,5850,0
2016-02-09T04:00:00Z,25458,29072,11.16,5850,0
2016-02-09T05:00:00Z,27015,31417,24,5850,0
2016-02-09T06:00:00Z,33036,37827,32.94,5850,152
2016-02-09T07:00:00Z,40052,43002,37.8,5850,536
2016-02-09T08:00:00Z,41970,44378,33.43,5850,824
2016-02-09T09:00:00Z,42650,45414,36.66,5850,1394
2016-02-09T10:00:00Z,41896,45678,34.73,5850,2045
2016-02-09T11:00:00Z,40700,45930,31.42,5850,2740
2016-02-09T12:00:00Z,40147,45966,31.42,5850,3481
2016-02-09T13:00:00Z,39346,45673,27.34,5850,3459
2016-02-09T14:00:00Z,39266,45328,27.68,5850,2581
2016-02-09T15:00:00Z,40186,46343,27,5850,1722
2016-02-09T16:00:00Z,43030,49104,31,5850,686
2016-02-09T17:00:00Z,46396,52098,55.21,5850,982
2016-02-09T18:00:00Z,46799,51342,53.83,5850,865
2016-02-09T19:00:00Z,45676,48997,44.01,5850,481
2016-02-09T20:00:00Z,42914,45430,32.47,5850,360
2016-02-09T21:00:00Z,38656,40964,31.58,5850,408
2016-02-09T22:00:00Z,34116,36375,31,5850,308
2016-02-09T23:00:00Z,29795,32736,28.56,5850,0
2016-02-10T00:00:00Z,28899,32808,28.61,5850,0
2016-02-10T01:00:00Z,28594,32278,28.54,5850,0
2016-02-10T02:00:00Z,27704,31702,27.12,5850,0
2016-02-10T03:00:00Z,26986,30390,21.62,5850,0
2016-02-10T04:00:00Z,26430,29701,19.13,5850,0
2016-02-10T05:00:00Z,28002,31667,26.09,5850,0
2016-02-10T06:00:00Z,33991,37948,32.06,5850,264
2016-02-10T07:00:00Z,40632,43400,32.02,5850,413
2016-02-10T08:00:00Z,42011,44700,34.14,5850,1071
2016-02-10T09:00:00Z,42120,45530,39.34,5850,2291
2016-02-10T10:00:00Z,40892,45672,34.54,5850,2863
2016-02-10T11:00:00Z,40746,45868,31,5850,3229
2016-02-10T12:00:00Z,40564,45698,27.8,5850,3253
2016-02-10T13:00:00Z,39755,45224,27.53,5850,3111
2016-02-10T14:00:00Z,39554,44731,27.8,5850,2742
2016-02-10T15:00:00Z,40284,45744,27.7,5850,1890
2016-02-10T16:00:00Z,43252,49314,29.47,5850,901
2016-02-10T17:00:00Z,46557,52221,55.1,5850,785
2016-02-10T18:00:00Z,47356,51276,57.11,5850,1151
2016-02-10T19:00:00Z,46537,48858,44.07,5850,990
2016-02-10T20:00:00Z,43499,45562,31.07,5850,454
2016-02-10T21:00:00Z,39470,41283,31.56,5850,386
2016-02-10T22:00:00Z,34980,36919,30.78,5850,304
2016-02-10T23:00:00Z,30875,33432,27.76,5850,0
2016-02-11T00:00:00Z,30060,33494,27.46,5850,0
2016-02-11T01:00:00Z,29711,32964,27.96,5850,0
2016-02-11T02:00:00Z,28865,32416,26.93,5850,0
2016-02-11T03:00:00Z,28320,31241,26.51,5850,0
2016-02-11T04:00:00Z,27888,30626,21.57,5850,0
2016-02-11T05:00:00Z,29442,32679,26.5,5850,0
2016-02-11T06:00:00Z,35404,39167,31.91,5850,216
2016-02-11T07:00:00Z,41957,44510,33.19,5850,956
2016-02-11T08:00:00Z,43236,45895,34.75,5850,1406
2016-02-11T09:00:00Z,43156,46660,42.06,5850,2580
2016-02-11T10:00:00Z,41875,46736,38.12,5850,3690
2016-02-11T11:00:00Z,40748,46800,34.4,5850,4528
2016-02-11T12:00:00Z,40012,46578,30.77,5850,4689
2016-02-11T13:00:00Z,39780,45930,34,5850,4334
2016-02-11T14:00:00Z,40078,45374,34.59,5850,3137
2016-02-11T15:00:00Z,41106,46054,28.51,5850,2108
2016-02-11T16:00:00Z,43532,49105,36.53,5850,798
2016-02-11T17:00:00Z,46688,52298,68.51,5850,993
2016-02-11T18:00:00Z,47448,52016,75.05,5850,1516
2016-02-11T19:00:00Z,46891,49498,49,5850,748
2016-02-11T20:00:00Z,44100,46124,32.57,5850,456
2016-02-11T21:00:00Z,40058,41608,32.02,5850,338
2016-02-11T22:00:00Z,35457,37066,29.1,5850,265
2016-02-11T23:00:00Z,31446,33894,29.1,5850,24
2016-02-12T00:00:00Z,30546,33554,28.06,5850,0
2016-02-12T01:00:00Z,29986,32780,28,5850,0
2016-02-12T02:00:00Z,29020,32182,26.99,5850,0
2016-02-12T03:00:00Z,28340,31440,26.05,5850,0
2016-02-12T04:00:00Z,27696,31140,25,5850,0
2016-02-12T05:00:00Z,29172,32108,26.06,5850,0
2016-02-12T06:00:00Z,34666,37486,30.92,5850,2
2016-02-12T07:00:00Z,40928,44163,30.1,5850,440
2016-02-12T08:00:00Z,42678,46565,30.1,5850,930
2016-02-12T09:00:00Z,43172,46956,42.5,5850,1762
2016-02-12T10:00:00Z,42891,47003,43.01,5850,2226
2016-02-12T11:00:00Z,42763,47394,38,5850,2367
2016-02-12T12:00:00Z,42590,47239,36,5850,2298
2016-02-12T13:00:00Z,42114,46378,27.12,5850,1914
2016-02-12T14:00:00Z,41951,45680,26.64,5850,1646
2016-02-12T15:00:00Z,41920,45372,28.06,5850,1052
2016-02-12T16:00:00Z,43641,47184,29.41,5850,576
2016-02-12T17:00:00Z,46792,50685,50.99,5850,604
2016-02-12T18:00:00Z,47123,50958,54.84,5850,684
2016-02-12T19:00:00Z,44960,48340,44.88,5850,435
2016-02-12T20:00:00Z,41864,45102,30.5,5850,385
2016-02-12T21:00:00Z,38089,41375,29.5,5850,401
2016-02-12T22:00:00Z,34240,37780,30.22,5850,292
2016-02-12T23:00:00Z,31041,34370,36.55,5850,51
2016-02-13T00:00:00Z,30174,33470,35.05,5850,0
2016-02-13T01:00:00Z,29463,32360,34.55,5850,0
2016-02-13T02:00:00Z,28148,31360,28.46,5850,0
2016-02-13T03:00:00Z,27184,30002,27.5,5850,0
2016-02-13T04:00:00Z,25961,29186,24.93,5850,0
2016-02-13T05:00:00Z,25998,29636,24.85,5850,0
2016-02-13T06:00:00Z,28034,32211,27.03,5850,0
2016-02-13T07:00:00Z,30911,35090,25.45,5850,114
2016-02-13T08:00:00Z,34533,39093,29.01,5850,522
2016-02-13T09:00:00Z,37728,41388,36.2,5850,894
2016-02-13T10:00:00Z,38528,42210,38.91,5850,1239
2016-02-13T11:00:00Z,38476,42468,37,5850,1692
2016-02-13T12:00:00Z,38156,42200,32.12,5850,1556
2016-02-13T13:00:00Z,37832,41403,33,5850,1387
2016-02-13T14:00:00Z,37750,40878,30.24,5850,1083
2016-02-13T15:00:00Z,38154,40988,29.09,5850,912
2016-02-13T16:00:00Z,39816,43140,30.05,5850,516
2016-02-13T17:00:00Z,43468,47707,55,5850,887
2016-02-13T18:00:00Z,43869,47298,55.01,5850,821
2016-02-13T19:00:00Z,41458,44338,40.76,5850,344
2016-02-13T20:00:00Z,38648,41225,35,5850,407
2016-02-13T21:00:00Z,35734,37869,32.51,5850,382
2016-02-13T22:00:00Z,32836,35118,31.54,5850,287
2016-02-13T23:00:00Z,30036,32920,34.59,5850,31
2016-02-14T00:00:00Z,29310,32974,34,5855,0
2016-02-14T01:00:00Z,28543,31506,34,5855,0
2016-02-14T02:00:00Z,27392,30133,31.68,5855,0
2016-02-14T03:00:00Z,26453,28904,27.45,5855,0
2016-02-14T04:00:00Z,25442,28156,24.18,5855,0
2016-02-14T05:00:00Z,25284,28662,24.06,5855,0
2016-02-14T06:00:00Z,26506,30559,27.45,5855,0
2016-02-14T07:00:00Z,27924,32607,21.95,5855,84
2016-02-14T08:00:00Z,30388,36112,26.27,5855,955
2016-02-14T09:00:00Z,32879,38856,31.03,5855,2259
2016-02-14T10:00:00Z,33736,40529,31.57,5855,3276
2016-02-14T11:00:00Z,34074,41632,34.37,5855,3633
2016-02-14T12:00:00Z,34652,42125,35,5855,3581
2016-02-14T13:00:00Z,34450,41518,31.45,5855,3256
2016-02-14T14:00:00Z,34516,41821,27.68,5855,2857
2016-02-14T15:00:00Z,35263,42518,27.44,5855,1938
2016-02-14T16:00:00Z,37747,44926,29.91,5855,908
2016-02-14T17:00:00Z,42070,48304,54.97,5855,812
2016-02-14T18:00:00Z,43446,47503,54,5855,680
2016-02-14T19:00:00Z,41500,45044,35.92,5855,366
2016-02-14T20:00:00Z,39014,42290,31.52,5855,364
2016-02-14T21:00:00Z,35922,38610,31.53,5855,513
2016-02-14T22:00:00Z,32606,34952,27.37,5855,383
2016-02-14T23:00:00Z,29376,31922,30.8,5855,45
2016-02-15T00:00:00Z,28722,32362,33.04,5885,0
2016-02-15T01:00:00Z,28523,32080,32.81,5885,0
2016-02-15T02:00:00Z,27542,31027,28.13,5885,0
2016-02-15T03:00:00Z,27182,30378,27.46,5885,0
2016-02-15T04:00:00Z,26804,30110,27.46,5885,0
2016-02-15T05:00:00Z,28246,31372,24.91,5885,0
2016-02-15T06:00:00Z,33600,36380,31.59,5885,172
2016-02-15T07:00:00Z,38921,41428,26.69,5885,460
2016-02-15T08:00:00Z,41985,45280,31.45,5885,1520
2016-02-15T09:00:00Z,42696,47422,33.96,5885,2823
2016-02-15T10:00:00Z,41684,47922,32,5885,4239
2016-02-15T11:00:00Z,40638,48102,30.52,5885,5008
2016-02-15T12:00:00Z,40419,48027,36,5885,5008
2016-02-15T13:00:00Z,40563,47440,32.2,5885,4375
2016-02-15T14:00:00Z,41285,47022,35.2,5885,3279
2016-02-15T15:00:00Z,42482,46718,31,5885,2254
2016-02-15T16:00:00Z,44348,47991,30.29,5885,1080
2016-02-15T17:00:00Z,47239,51648,52,5885,1124
2016-02-15T18:00:00Z,48474,53440,75,5885,1171
2016-02-15T19:00:00Z,47692,51320,53,5885,899
2016-02-15T20:00:00Z,45084,48034,35.94,5885,465
2016-02-15T21:00:00Z,41044,43827,33,5885,390
2016-02-15T22:00:00Z,36554,39273,30.4,5885,295
2016-02-15T23:00:00Z,32558,34890,31.98,5885,0
2016-02-16T00:00:00Z,31640,33440,31.91,5891,0
2016-02-16T01:00:00Z,31092,33306,29.49,5891,0
2016-02-16T02:00:00Z,30236,33247,27.83,5891,0
2016-02-16T03:00:00Z,29443,32495,26.94,5891,0
2016-02-16T04:00:00Z,28818,32123,18.13,5891,0
2016-02-16T05:00:00Z,29859,34074,23.26,5891,0
2016-02-16T06:00:00Z,34748,39648,32,5891,0
2016-02-16T07:00:00Z,39460,43968,32.07,5891,468
2016-02-16T08:00:00Z,41642,46826,33.81,5891,1567
2016-02-16T09:00:00Z,42019,47754,44.94,5891,3097
2016-02-16T10:00:00Z,40732,47998,32.37,5891,4338
2016-02-16T11:00:00Z,39797,48083,27.44,5891,4847
2016-02-16T12:00:00Z,39140,47972,27.49,5891,5070
2016-02-16T13:00:00Z,38611,47487,27.62,5891,4494
2016-02-16T14:00:00Z,39092,47258,27.69,5891,3326
2016-02-16T15:00:00Z,40470,47449,28.58,5891,1841
2016-02-16T16:00:00Z,42484,48772,30.07,5891,886
2016-02-16T17:00:00Z,46086,52604,42.31,5891,445
2016-02-16T18:00:00Z,46819,53250,60.76,5891,908
2016-02-16T19:00:00Z,45140,50186,39.82,5891,481
2016-02-16T20:00:00Z,42306,46886,31.5,5891,379
2016-02-16T21:00:00Z,38184,42365,29.8,5891,476
2016-02-16T22:00:00Z,33954,37750,27.04,5891,399
2016-02-16T23:00:00Z,30078,34101,28.59,5891,0
2016-02-17T00:00:00Z,29289,33862,28.09,5899,0
2016-02-17T01:00:00Z,28990,33136,28.5,5899,0
2016-02-17T02:00:00Z,28152,32616,27.26,5899,0
2016-02-17T03:00:00Z,27598,31706,26.19,5899,0
2016-02-17T04:00:00Z,27056,31514,22.16,5899,0
2016-02-17T05:00:00Z,28332,33122,27.89,5899,0
2016-02-17T06:00:00Z,33270,38391,32.6,5899,74
2016-02-17T07:00:00Z,38514,42951,33.75,5899,634
2016-02-17T08:00:00Z,41946,46361,35.74,5899,880
2016-02-17T09:00:00Z,44172,47943,36.6,5899,1112
2016-02-17T10:00:00Z,44552,48591,33.71,5899,1422
2016-02-17T11:00:00Z,44738,48958,36.17,5899,1556
2016-02-17T12:00:00Z,45136,48931,35.31,5899,1674
2016-02-17T13:00:00Z,45277,48464,31.65,5899,1456
2016-02-17T14:00:00Z,45564,47965,30.09,5899,1004
2016-02-17T15:00:00Z,45774,48002,30.53,5899,717
2016-02-17T16:00:00Z,46671,49337,31.29,5899,552
2016-02-17T17:00:00Z,47854,52450,47.58,5899,526
2016-02-17T18:00:00Z,47816,52935,70,5899,518
2016-02-17T19:00:00Z,47254,50262,46.64,5899,616
2016-02-17T20:00:00Z,44511,46877,34.51,5899,358
2016-02-17T21:00:00Z,40602,42631,31.25,5899,354
2016-02-17T22:00:00Z,36280,38208,27.74,5899,584
2016-02-17T23:00:00Z,32304,34422,28.82,5899,0
2016-02-18T00:00:00Z,31428,33670,27.84,5904,0
2016-02-18T01:00:00Z,30978,33106,28.07,5904,0
2016-02-18T02:00:00Z,30066,32705,27.61,5904,0
2016-02-18T03:00:00Z,29266,31470,26.99,5904,0
2016-02-18T04:00:00Z,28670,31118,23.9,5904,0
2016-02-18T05:00:00Z,29848,33115,27.77,5904,0
2016-02-18T06:00:00Z,34812,38724,32.92,5904,225
2016-02-18T07:00:00Z,39787,43166,34.51,5904,876
2016-02-18T08:00:00Z,42324,46199,37.5,5904,1552
2016-02-18T09:00:00Z,42494,47614,40.9,5904,2827
2016-02-18T10:00:00Z,41136,47594,34.57,5904,4028
2016-02-18T11:00:00Z,39856,47671,30.42,5904,5001
2016-02-18T12:00:00Z,39492,47065,28.83,5904,4895
2016-02-18T13:00:00Z,39029,46473,28.83,5904,4553
2016-02-18T14:00:00Z,39350,46592,28.23,5904,3724
2016-02-18T15:00:00Z,40203,47064,29.58,5904,2440
2016-02-18T16:00:00Z,42370,49049,30.89,5904,1222
2016-02-18T17:00:00Z,45796,52305,44.98,5904,832
2016-02-18T18:00:00Z,47687,52166,74.94,5904,1277
2016-02-18T19:00:00Z,46500,49905,41.24,5904,754
2016-02-18T20:00:00Z,44020,46560,34.57,5904,360
2016-02-18T21:00:00Z,40171,42048,31.82,5904,518
2016-02-18T22:00:00Z,35805,37675,27.52,5904,341
2016-02-18T23:00:00Z,31986,34071,30.02,5904,73
2016-02-19T00:00:00Z,30908,32504,32,5904,0
2016-02-19T01:00:00Z,30534,32206,28.5,5904,0
2016-02-19T02:00:00Z,29689,31971,28.09,5904,0
2016-02-19T03:00:00Z,29018,31444,28.43,5904,0
2016-02-19T04:00:00Z,28358,31508,28.09,5904,0
2016-02-19T05:00:00Z,29474,33548,28.42,5904,0
2016-02-19T06:00:00Z,34207,39030,34.09,5904,78
2016-02-19T07:00:00Z,38556,42943,36.12,5904,760
2016-02-19T08:00:00Z,40702,46100,53.8,5904,2318
2016-02-19T09:00:00Z,41157,47538,42.99,5904,3421
2016-02-19T10:00:00Z,40052,47780,34.73,5904,4057
2016-02-19T11:00:00Z,39054,48228,28.69,5904,3950
2016-02-19T12:00:00Z,38872,48223,28.11,5904,3662
2016-02-19T13:00:00Z,38756,47520,26.8,5904,2704
2016-02-19T14:00:00Z,39098,46862,26.09,5904,1862
2016-02-19T15:00:00Z,39557,46566,26.64,5904,1016
2016-02-19T16:00:00Z,40880,47458,27.99,5904,500
2016-02-19T17:00:00Z,43684,50560,40.05,5904,410
2016-02-19T18:00:00Z,44118,50730,51.05,5904,664
2016-02-19T19:00:00Z,41562,47618,40.4,5904,371
2016-02-19T20:00:00Z,38566,43939,32.38,5904,473
2016-02-19T21:00:00Z,35044,40384,31.66,5904,484
2016-02-19T22:00:00Z,31446,36657,26.92,5904,362
2016-02-19T23:00:00Z,28209,33450,33,5904,66
2016-02-20T00:00:00Z,27391,32427,32.93,5904,0
2016-02-20T01:00:00Z,26681,31112,34.5,5904,0
2016-02-20T02:00:00Z,25462,29942,27.91,5904,0
2016-02-20T03:00:00Z,24452,28554,23.25,5904,0
2016-02-20T04:00:00Z,23510,27566,20.1,5904,0
2016-02-20T05:00:00Z,23771,28300,23.25,5904,0
2016-02-20T06:00:00Z,25982,30470,26.78,5904,0
2016-02-20T07:00:00Z,28472,33185,23.25,5904,139
2016-02-20T08:00:00Z,31598,37125,34.02,5904,786
2016-02-20T09:00:00Z,34202,39707,40,5904,1283
2016-02-20T10:00:00Z,35115,40363,38.43,5904,1579
2016-02-20T11:00:00Z,35404,40980,35.98,5904,1568
2016-02-20T12:00:00Z,35968,40771,33,5904,1278
2016-02-20T13:00:00Z,35806,40128,30.2,5904,966
2016-02-20T14:00:00Z,35379,39639,30.2,5904,862
2016-02-20T15:00:00Z,35147,39673,27.76,5904,722
2016-02-20T16:00:00Z,36010,41288,27.85,5904,511
2016-02-20T17:00:00Z,39360,44623,45.57,5904,830
2016-02-20T18:00:00Z,40162,44828,64.5,5904,1041
2016-02-20T19:00:00Z,37672,41884,40.17,5904,544
2016-02-20T20:00:00Z,34950,38754,29.99,5904,414
2016-02-20T21:00:00Z,32332,35901,31.84,5904,421
2016-02-20T22:00:00Z,29722,33300,25.9,5904,293
2016-02-20T23:00:00Z,27062,30762,36.89,5904,3
2016-02-21T00:00:00Z,26332,30017,31.42,5904,0
2016-02-21T01:00:00Z,25504,28680,30.42,5904,0
2016-02-21T02:00:00Z,24313,27509,29.2,5904,0
2016-02-21T03:00:00Z,23174,25929,26.65,5904,0
2016-02-21T04:00:00Z,22354,25028,15.28,5904,0
2016-02-21T05:00:00Z,22446,25276,22.38,5904,0
2016-02-21T06:00:00Z,23531,26690,28.64,5904,0
2016-02-21T07:00:00Z,24784,28012,13.12,5904,74
2016-02-21T08:00:00Z,27488,31170,23.9,5904,540
2016-02-21T09:00:00Z,30476,34398,30.52,5904,1107
2016-02-21T10:00:00Z,32414,36452,30.58,5904,1537
2016-02-21T11:00:00Z,33222,37674,33.02,5904,1966
2016-02-21T12:00:00Z,33880,38474,37.51,5904,1962
2016-02-21T13:00:00Z,33426,37982,33.35,5904,1803
2016-02-21T14:00:00Z,33060,37686,30.03,5904,1464
2016-02-21T15:00:00Z,33576,38213,28.98,5904,980
2016-02-21T16:00:00Z,35374,39838,31.01,5904,568
2016-02-21T17:00:00Z,38621,43417,48.21,5904,509
2016-02-21T18:00:00Z,39850,43722,60,5904,637
2016-02-21T19:00:00Z,37870,41362,40.79,5904,422
2016-02-21T20:00:00Z,35454,38568,32.52,5904,418
2016-02-21T21:00:00Z,32423,35273,32.58,5904,381
2016-02-21T22:00:00Z,29059,31854,29.92,5904,324
2016-02-21T23:00:00Z,25592,29074,27.5,5904,0
2016-02-22T00:00:00Z,25266,29555,25.87,5912,0
2016-02-22T01:00:00Z,25254,28636,28,5912,0
2016-02-22T02:00:00Z,24422,27434,27,5912,0
2016-02-22T03:00:00Z,23866,26250,26.94,5912,0
2016-02-22T04:00:00Z,23692,26800,20.89,5912,0
2016-02-22T05:00:00Z,25458,29244,27.93,5912,0
2016-02-22T06:00:00Z,31532,35979,33.75,5912,86
2016-02-22T07:00:00Z,37709,41156,28.49,5912,524
2016-02-22T08:00:00Z,39826,43240,37.9,5912,864
2016-02-22T09:00:00Z,40515,44530,35.46,5912,1534
2016-02-22T10:00:00Z,40244,44826,37.15,5912,1996
2016-02-22T11:00:00Z,39701,45428,33.35,5912,2476
2016-02-22T12:00:00Z,39411,45479,32.1,5912,2831
2016-02-22T13:00:00Z,38742,45122,32.39,5912,2910
2016-02-22T14:00:00Z,38614,44850,32.02,5912,2771
2016-02-22T15:00:00Z,39412,45444,29.92,5912,1944
2016-02-22T16:00:00Z,42210,47754,32,5912,894
2016-02-22T17:00:00Z,45170,51153,49,5912,1086
2016-02-22T18:00:00Z,47068,51184,70.1,5912,1442
2016-02-22T19:00:00Z,45420,48061,49.09,5912,1078
2016-02-22T20:00:00Z,42662,44343,38.83,5912,445
2016-02-22T21:00:00Z,38606,40048,37.01,5912,444
2016-02-22T22:00:00Z,34072,35748,32.02,5912,337
2016-02-22T23:00:00Z,30024,32428,28.9,5912,0
2016-02-23T00:00:00Z,29380,32572,27.49,5912,0
2016-02-23T01:00:00Z,29066,31482,27.49,5912,0
2016-02-23T02:00:00Z,28354,30624,26.92,5912,0
2016-02-23T03:00:00Z,27528,29820,26.54,5912,0
2016-02-23T04:00:00Z,26992,29772,24.93,5912,0
2016-02-23T05:00:00Z,28432,32212,26.5,5912,0
2016-02-23T06:00:00Z,34393,38428,34.04,5912,104
2016-02-23T07:00:00Z,40042,43226,32.42,5912,600
2016-02-23T08:00:00Z,40986,44513,40,5912,1620
2016-02-23T09:00:00Z,40338,45483,42.92,5912,3000
2016-02-23T10:00:00Z,39088,45505,37,5912,3916
2016-02-23T11:00:00Z,38334,45823,31.8,5912,4703
2016-02-23T12:00:00Z,38368,46056,30.41,5912,4512
2016-02-23T13:00:00Z,38130,45860,28.4,5912,4155
2016-02-23T14:00:00Z,38265,45288,27.85,5912,3609
2016-02-23T15:00:00Z,39044,46004,27.99,5912,2793
2016-02-23T16:00:00Z,41854,47750,28.03,5912,1454
2016-02-23T17:00:00Z,45030,50894,39.49,5912,570
2016-02-23T18:00:00Z,47666,51842,77.01,5912,1272
2016-02-23T19:00:00Z,46793,48920,65.3,5912,1378
2016-02-23T20:00:00Z,44152,45206,39.49,5912,431
